prof_5
 1.0000000  0.0000000
 0.9973749  0.0002745
 0.9476855  0.0054712
 0.8979962  0.0106678
 0.8500000  0.0156873
 0.8483068  0.0158644
 0.7986174  0.0210610
 0.7489281  0.0262576
 0.6992387  0.0314542
 0.6495494  0.0366508
 0.5998600  0.0418474
 0.5501706  0.0470441
 0.5004813  0.0522407
 0.5000000  0.0522910
 0.4507919  0.0574373
 0.4011025  0.0626339
 0.3514132  0.0678305
 0.3335116  0.0697027
 0.3039630  0.0719974
 0.2743657  0.0737443
 0.2516821  0.0746179
 0.2500000  0.0746825
 0.2447226  0.0748854
 0.2316874  0.0750527
 0.2200000  0.0752013
 0.2116865  0.0750920
 0.1916833  0.0748249
 0.1889801  0.0747858
 0.1716983  0.0740519
 0.1642348  0.0737316
 0.1517473  0.0727570
 0.1396454  0.0718079
 0.1318533  0.0708499
 0.1293739  0.0705451
 0.1268946  0.0702402
 0.1244152  0.0699354
 0.1219359  0.0696306
 0.1194565  0.0693257
 0.1169772  0.0690209
 0.1153501  0.0688151
 0.1145049  0.0686658
 0.1120462  0.0682315
 0.1095876  0.0677971
 0.1071289  0.0673628
 0.1046702  0.0669285
 0.1022115  0.0664942
 0.0997529  0.0660599
 0.0974877  0.0656544
 0.0972965  0.0656100
 0.0948668  0.0650461
 0.0924372  0.0644822
 0.0900076  0.0639183
 0.0875779  0.0633544
 0.0851483  0.0627906
 0.0827186  0.0622267
 0.0802890  0.0616624
 0.0801052  0.0616140
 0.0778936  0.0609741
 0.0755010  0.0602818
 0.0731084  0.0595896
 0.0707159  0.0588974
 0.0689037  0.0583671
 0.0683342  0.0581681
 0.0659868  0.0573475
 0.0636394  0.0565270
 0.0612920  0.0557065
 0.0589446  0.0548860
 0.0581449  0.0545992
 0.0566374  0.0539636
 0.0543512  0.0529998
 0.0520649  0.0520360
 0.0497786  0.0510721
 0.0479442  0.0502905
 0.0475083  0.0500709
 0.0453025  0.0489596
 0.0430968  0.0478483
 0.0408911  0.0467370
 0.0386854  0.0456258
 0.0384118  0.0454771
 0.0365742  0.0443582
 0.0344765  0.0430809
 0.0323787  0.0418036
 0.0302809  0.0405263
 0.0296870  0.0401522
 0.0282850  0.0391249
 0.0263292  0.0376919
 0.0243735  0.0362589
 0.0224178  0.0348258
 0.0218993  0.0344298
 0.0205894  0.0332623
 0.0188068  0.0316737
 0.0170243  0.0300851
 0.0152418  0.0284965
 0.0151112  0.0283603
 0.0136475  0.0267707
 0.0120681  0.0250556
 0.0104887  0.0233404
 0.0093502  0.0220770
 0.0089706  0.0215642
 0.0076105  0.0197275
 0.0062505  0.0178908
 0.0048904  0.0160540
 0.0045708  0.0155955
 0.0041197  0.0148480
 0.0036620  0.0140309
 0.0036592  0.0138513
 0.0028411  0.0121565
 0.0020229  0.0104616
 0.0014357  0.0086758
 0.0008484  0.0068899
 0.0005020  0.0050436
 0.0001557  0.0031973
 0.0000562  0.0013221
-0.0000433 -0.0005531
 0.0001057 -0.0024251
 0.0002547 -0.0042971
 0.0006498 -0.0061339
 0.0010448 -0.0079706
 0.0016791 -0.0097407
 0.0023134 -0.0115108
 0.0031760 -0.0131840
 0.0040387 -0.0148571
 0.0051150 -0.0164047
 0.0061912 -0.0179522
 0.0074627 -0.0193477
 0.0087342 -0.0207432
 0.0101792 -0.0219628
 0.0116241 -0.0231823
 0.0132178 -0.0242051
 0.0148115 -0.0252279
 0.0165266 -0.0260363
 0.0182418 -0.0268448
 0.0200490 -0.0274251
 0.0218563 -0.0280054
 0.0237247 -0.0283477
 0.0255932 -0.0286899
 0.0274908 -0.0287883
 0.0293885 -0.0288866
 0.0312829 -0.0287393
 0.0331774 -0.0285920
 0.0350361 -0.0282017
 0.0368949 -0.0278113
 0.0386862 -0.0271846
 0.0404775 -0.0265578
 0.0421707 -0.0257054
 0.0438639 -0.0248529
 0.0454300 -0.0237894
 0.0469961 -0.0227258
 0.0484083 -0.0214694
 0.0498205 -0.0202130
 0.0510547 -0.0187851
 0.0522889 -0.0173573
 0.0533239 -0.0157825
 0.0543589 -0.0142077
 0.0551770 -0.0125128
 0.0559952 -0.0108180
 0.0566374 -0.0095652
 0.0581449 -0.0066245
 0.0589446 -0.0050648
 0.0612920 -0.0009639
 0.0636394  0.0028805
 0.0659868  0.0065191
 0.0683342  0.0097900
 0.0689037  0.0105835
 0.0707159  0.0129765
 0.0731084  0.0159762
 0.0755010  0.0187721
 0.0778936  0.0214769
 0.0801052  0.0237657
