R1V521mMK9_VMGprofile2_14.0
 1 0
 0.9904672 0.0010589503999145855
 0.9748881 0.002792182491897934
 0.9577414 0.004706493267486564
 0.9390932 0.006785440274116157
 0.9191105 0.009018014831099881
 0.8980787 0.011372743402627929
 0.87626 0.013822033718517267
 0.8538268 0.01634951389466953
 0.8309831 0.018922157889024193
 0.807894 0.021515196170035885
 0.7845681 0.024124959177475657
 0.7611219 0.026743966653953732
 0.7376258 0.029348789868777612
 0.7141682 0.03194154587592555
 0.6907723 0.034536066094722005
 0.6675263 0.037123529466924335
 0.6444382 0.03971924934964179
 0.6216259 0.04231045285053901
 0.5991597 0.04489883361279858
 0.5768296 0.0475001284043254
 0.5544605 0.050120053270860714
 0.5321988 0.05273143935301714
 0.5101022 0.05530140174566602
 0.4879751 0.057849629050805026
 0.4656443 0.060383813231221696
 0.4432406 0.06287262188803815
 0.4209344 0.06527921828203302
 0.3988528 0.06757593957455735
 0.3770794 0.06973095938747163
 0.355673 0.07171979046309424
 0.3347098 0.07352563750653114
 0.3142506 0.07513622160470858
 0.294371 0.0765453327326237
 0.2751889 0.07774570233828458
 0.2568025 0.07872208763304789
 0.2392981 0.07946108060838479
 0.2227122 0.07994461573701434
 0.2070409 0.08015752079875911
 0.192265 0.08012146031266314
 0.1783868 0.07984970115032333
 0.1653705 0.07933356339042894
 0.1531663 0.07855385241024393
 0.1417101 0.07752129461659137
 0.1309404 0.07621789505065625
 0.1207946 0.07465917877494564
 0.111231 0.07287358488123387
 0.1022113 0.07089159894680758
 0.093713 0.06875901990606263
 0.0857253 0.06649539522406474
 0.0782252 0.06413459776446574
 0.0711942 0.06171416995114638
 0.0646281 0.05924335625314495
 0.0585087 0.05673281250881859
 0.0528175 0.05419629956902586
 0.0475391 0.05163812211018915
 0.0426542 0.04906364333572001
 0.0381371 0.0464844364740328
 0.0339709 0.04390657041319849
 0.0301391 0.041332444481059064
 0.0266163 0.03877186769438034
 0.0233808 0.03623351997447313
 0.0204141 0.03372304679861272
 0.0177005 0.031244541137823694
 0.0152248 0.028800896299209656
 0.0129715 0.026395287863737956
 0.0109276 0.024030468001580305
 0.0090884 0.021705660459611354
 0.0074492 0.01941825420459127
 0.0059961 0.017169731174304825
 0.0047129 0.014965525140629488
 0.0035872 0.012809870211521739
 0.0026094 0.010701213880730875
 0.0017707 0.008633557828651882
 0.001078 0.006603020789657994
 0.0005478 0.004617083021138984
 0.0001922 0.002690705037874399
 1.78E-05 0.0008235339975345339
 3.49E-05 -0.0010267006109794287
 0.0003011 -0.002905233174335837
 0.0008377 -0.004810511186283984
 0.0016106 -0.006732655061592094
 0.0025816 -0.008663196584347213
 0.0037491 -0.010593455833238567
 0.005141 -0.012512635832977142
 0.0067855 -0.014409586765944222
 0.0086846 -0.01628092134577462
 0.0108262 -0.018125722182411107
 0.0132039 -0.019941307674147906
 0.0158267 -0.021723161439164786
 0.0187062 -0.02346719050643715
 0.021851 -0.0251737477182947
 0.0252681 -0.026845514676443208
 0.028966 -0.028491030165261572
 0.0329534 -0.030122855371687327
 0.037247 -0.03174903510083778
 0.0418695 -0.03337570880924982
 0.0468503 -0.03500605207789081
 0.0522239 -0.0366420408238071
 0.0580306 -0.03828565096404505
 0.0643141 -0.03994203399661836
 0.0711234 -0.0416135186809031
 0.0785138 -0.04330010501689928
 0.0865443 -0.04500031106682211
 0.0952769 -0.046709479311919495
 0.1047716 -0.04842598667747477
 0.1150642 -0.050165781636790654
 0.1261538 -0.05192554747196792
 0.1379848 -0.05369420493385378
 0.1504708 -0.05539469325764038
 0.163553 -0.05691939553276731
 0.1772368 -0.05815561391912634
 0.1915832 -0.05908775278574447
 0.2066399 -0.0597215987468289
 0.2224787 -0.06005221200976371
 0.2391471 -0.06010979587797178
 0.2566602 -0.059918273061407186
 0.2750138 -0.05947679673847865
 0.2941904 -0.05880703142823013
 0.314157 -0.05792923028038677
 0.3348105 -0.056883052772807544
 0.3559662 -0.055732010524839615
 0.3774914 -0.0545315703507128
 0.3994782 -0.0532764396154815
 0.4218738 -0.05196584206602037
 0.4446004 -0.05059335597192875
 0.4675044 -0.04916688500139208
 0.4905289 -0.04768600574361468
 0.5136061 -0.046139638949443805
 0.5367233 -0.044533641801552545
 0.5598491 -0.04286102802181275
 0.5829202 -0.041118692597722974
 0.6058844 -0.039310799068773765
 0.6286792 -0.03743276048467894
 0.6512518 -0.03549495040993188
 0.6736928 -0.03349137052492755
 0.6961887 -0.03140557837710165
 0.71875 -0.029250558564187377
 0.7412661 -0.027051221754661993
 0.7636579 -0.024810814097958787
 0.7860577 -0.022538297789252308
 0.8085289 -0.020233884533940382
 0.8309152 -0.017915287016974257
 0.8531654 -0.015604452031261679
 0.8750604 -0.013321350452664011
 0.8964916 -0.011075015044821742
 0.9172262 -0.008893461488713552
 0.9369909 -0.006801247610487
 0.9555084 -0.004823001804755588
 0.9725789 -0.002989985901931294
 0.9881185 -0.0013000122795699383
 0.99765 -0.00026110332398267136
