prof_9
 1.0000000  0.0000000
 0.9973749  0.0001767
 0.9476855  0.0035223
 0.8979962  0.0068678
 0.8500000  0.0100993
 0.8483068  0.0102133
 0.7986174  0.0135589
 0.7489281  0.0169044
 0.6992387  0.0202500
 0.6495494  0.0235955
 0.5998600  0.0269410
 0.5501706  0.0302866
 0.5004813  0.0336321
 0.5000000  0.0336645
 0.4507919  0.0369776
 0.4011025  0.0403232
 0.3514132  0.0436687
 0.3335116  0.0448740
 0.3039630  0.0468635
 0.2743657  0.0480725
 0.2516821  0.0488078
 0.2500000  0.0488607
 0.2447226  0.0490267
 0.2316874  0.0493450
 0.2200000  0.0495936
 0.2116896  0.0497703
 0.1916940  0.0499430
 0.1889919  0.0499625
 0.1717145  0.0498883
 0.1642529  0.0498193
 0.1517686  0.0496027
 0.1396698  0.0493100
 0.1318796  0.0489796
 0.1294009  0.0488657
 0.1269222  0.0487518
 0.1244435  0.0486379
 0.1219648  0.0485240
 0.1194861  0.0484101
 0.1170073  0.0482543
 0.1153807  0.0481300
 0.1145357  0.0480654
 0.1120777  0.0478776
 0.1096196  0.0476897
 0.1071616  0.0475018
 0.1047036  0.0473140
 0.1022455  0.0471261
 0.0997875  0.0469383
 0.0975228  0.0467387
 0.0973317  0.0467194
 0.0949027  0.0464741
 0.0924737  0.0462288
 0.0900446  0.0459835
 0.0876156  0.0457381
 0.0851866  0.0454928
 0.0827576  0.0452033
 0.0803286  0.0448754
 0.0801448  0.0448506
 0.0779338  0.0445521
 0.0755418  0.0442292
 0.0731499  0.0439063
 0.0707579  0.0435834
 0.0689462  0.0433048
 0.0683769  0.0432078
 0.0660300  0.0428080
 0.0636832  0.0424081
 0.0613364  0.0420082
 0.0589896  0.0415497
 0.0581902  0.0413874
 0.0566831  0.0410815
 0.0543974  0.0406175
 0.0521117  0.0401536
 0.0498260  0.0396261
 0.0479921  0.0392010
 0.0475562  0.0391000
 0.0453511  0.0385888
 0.0431459  0.0380462
 0.0409408  0.0374153
 0.0387356  0.0367845
 0.0384621  0.0367062
 0.0366250  0.0361806
 0.0345278  0.0355265
 0.0324305  0.0348474
 0.0303333  0.0341684
 0.0297395  0.0339762
 0.0283379  0.0334778
 0.0263826  0.0326787
 0.0244274  0.0318796
 0.0224722  0.0310765
 0.0219538  0.0308235
 0.0206442  0.0301842
 0.0188621  0.0293143
 0.0170801  0.0284444
 0.0152980  0.0273297
 0.0151675  0.0272472
 0.0137041  0.0263220
 0.0121252  0.0252751
 0.0105462  0.0238528
 0.0094080  0.0228276
 0.0090284  0.0224858
 0.0076687  0.0210220
 0.0075935  0.0209087
 0.0056798  0.0186347
 0.0036742  0.0169179
 0.0020417  0.0150509
 0.0004093  0.0131839
-0.0008220  0.0111988
-0.0020533  0.0092137
-0.0028624  0.0071444
-0.0036715  0.0050751
-0.0040445  0.0029571
-0.0044176  0.0008390
-0.0043482 -0.0012916
-0.0042788 -0.0034222
-0.0037682 -0.0055288
-0.0032576 -0.0076355
-0.0023144 -0.0096821
-0.0013713 -0.0117288
-0.0000118 -0.0136805
 0.0013477 -0.0156322
 0.0031003 -0.0174555
 0.0048530 -0.0192788
 0.0069687 -0.0209425
 0.0090844 -0.0226062
 0.0115271 -0.0240819
 0.0139697 -0.0255576
 0.0166975 -0.0268199
 0.0194253 -0.0280823
 0.0223915 -0.0291098
 0.0253578 -0.0301373
 0.0285117 -0.0309122
 0.0316656 -0.0316872
 0.0349533 -0.0321965
 0.0382410 -0.0327057
 0.0416061 -0.0329405
 0.0449712 -0.0331753
 0.0483563 -0.0331317
 0.0517413 -0.0330880
 0.0550884 -0.0327666
 0.0584354 -0.0324452
 0.0616872 -0.0318516
 0.0649389 -0.0312580
 0.0680397 -0.0304023
 0.0711406 -0.0295466
 0.0740374 -0.0284435
 0.0769343 -0.0273404
 0.0795776 -0.0260087
 0.0822209 -0.0246770
 0.0845654 -0.0231396
 0.0869099 -0.0216022
 0.0889156 -0.0198853
 0.0909212 -0.0181684
 0.0925536 -0.0163014
 0.0941861 -0.0144345
 0.0949027 -0.0136490
 0.0973317 -0.0109868
 0.0975228 -0.0107773
 0.0997875 -0.0084348
 0.1022455 -0.0059588
 0.1047036 -0.0036665
 0.1071616 -0.0014127
 0.1096196  0.0006817
 0.1120777  0.0027339
 0.1145357  0.0046606
 0.1153807  0.0053229
 0.1170073  0.0065509
 0.1194861  0.0083377
 0.1219648  0.0100831
 0.1244435  0.0117254
 0.1269222  0.0133417
 0.1294009  0.0148500
 0.1318796  0.0163553
 0.1396698  0.0205964
 0.1517686  0.0262934
 0.1642529  0.0311688
 0.1717145  0.0336656
 0.1889919  0.0384580
 0.1916940  0.0390650
 0.2116896  0.0429173
 0.2200000  0.0441156
 0.2316874  0.0454499
 0.2447226  0.0465452
 0.2500000  0.0468499
 0.2516821  0.0469470
 0.2743657  0.0470725
 0.3039630  0.0458635
 0.3335116  0.0438740
 0.3514132  0.0426687
 0.4011025  0.0393232
 0.4507919  0.0359776
 0.5000000  0.0326645
 0.5004813  0.0326321
 0.5501706  0.0292866
 0.5998600  0.0259410
 0.6495494  0.0225955
 0.6992387  0.0192500
 0.7489281  0.0159044
 0.7986174  0.0125589
 0.8483068  0.0092133
 0.8500000  0.0090993
 0.8979962  0.0058678
 0.9476855  0.0025223
 0.9973749 -0.0008233
 1.0000000 -0.0010000
