Enzo3Mproduction_Enzo2FatFrontCm0.006_18.4
 1 0
 0.984 0.002759454072
 0.95336 0.008040135944
 0.91647 0.014382909791999998
 0.8767 0.021212062432
 0.83601 0.028170254088
 0.79511 0.035128445744
 0.7542 0.042046933144
 0.71335 0.048895937912
 0.6726 0.055635755424000004
 0.63198 0.06223660785599999
 0.59155 0.068668716648
 0.55138 0.074852673104
 0.51154 0.08070906834399999
 0.47207 0.086148567792
 0.43295 0.09108183632
 0.39413 0.09542946541599999
 0.35558 0.09915175064
 0.31742 0.102199061304
 0.2799 0.10447213676799999
 0.2434 0.10584193783200001
 0.20844 0.10615957279999999
 0.1757 0.105286076408
 0.14589 0.103102335888
 0.11952 0.099578572496
 0.09667 0.0947147866
 0.07711 0.088610239024
 0.06055 0.08138404272
 0.04668 0.073195015448
 0.03522 0.064390570184
 0.02594 0.05544715965599999
 0.01858 0.046761827712
 0.01284 0.038642283072
 0.0085 0.031138156055999996
 0.00532 0.024249447031999997
 0.00305 0.017956303687999997
 0.00148 0.012238873528
 0.00052 0.007027674471999999
 0 0
 0.00016 -0.002153962328
 0.00132 -0.0065214435519999996
 0.00392 -0.010501807176
 0.00783 -0.013787344295999999
 0.01274 -0.01644753736
 0.01849 -0.018670982319999998
 0.02504 -0.02063634888
 0.0323 -0.022502454616
 0.0434 -0.025063386672
 0.04716 -0.028487889056000002
 0.05417 -0.034969628352
 0.06266 -0.041848411312
 0.07324 -0.048538598504000004
 0.08638 -0.054732481024
 0.10272 -0.060271241296
 0.12299 -0.065283918704
 0.14764 -0.069701030432
 0.17644 -0.073274424144
 0.2087 -0.075805578008
 0.24348 -0.077294492024
 0.27991 -0.0778404272
 0.31725 -0.07754264436000001
 0.35503 -0.07643092188
 0.3931 -0.0745449642
 0.4314 -0.071924475392
 0.46994 -0.068589307952
 0.509 -0.064579165952
 0.54869 -0.060042941088
 0.5889 -0.055149377
 0.6295 -0.04998780808
 0.67037 -0.044657495888
 0.71141 -0.03921799644
 0.75256 -0.033699088296
 0.79376 -0.028130549648
 0.83495 -0.022532232808
 0.87592 -0.016953768096
 0.91597 -0.011484490456
 0.95309 -0.006422182728
 0.98391 -0.002203592832
 1 0
