Ubat;accx1;accy1;accz1;Acc1_Temp;accx2;accy2;accz2;Acc2_Temp;Abs_Pressure;Vector_Temp;Pressure_I;Pressure_Kiel;Pressure_Lacet;Air_Temp_I;Air_Temp_KIEL;Air_Temp_Lacet;Time;latitude;longitude;altGPS;vitesseGPS;UTC_h;UTC_m;UTC_s;dateGPS;Probe
3.97;nan;nan;nan;25.00;nan;nan;nan;25.00;1.012647;22.85;0.0000;0.000;0.0000;0.00;0.00;0.00;428;0.000000;0.000000;0.00;0.00;0;0;0;09.2
3.93;4.297776;-8.340220;-3.038925;20.65;-4.160691;8.328095;-2.878628;19.69;1.012746;23.02;13.7083;-1.917;-4.9250;24.88;24.39;22.81;931;0.000000;0.000000;0.00;0.00;0;0;0;09.2
3.93;4.302893;-7.719042;-4.097505;20.65;-4.215361;7.731062;-3.895905;19.69;1.012741;23.08;12.1083;-1.150;-3.7583;24.97;24.44;22.92;1432;0.000000;0.000000;0.00;0.00;0;0;0;09.2
3.93;3.198313;-7.596256;-5.364580;20.17;-3.101226;7.582447;-5.135864;19.69;1.012727;23.11;14.1250;-0.817;-4.0958;25.02;24.47;22.93;1935;44.658928;-1.194636;50.80;0.00;13;56;36;09.2
3.93;5.011529;-7.407967;-4.033613;20.17;-4.927139;7.417892;-3.880744;19.69;1.012709;23.14;21.3375;-6.483;-5.3292;25.03;24.49;22.97;2442;44.658928;-1.194636;50.80;2.28;13;56;36;1010249.2
3.93;4.838447;-7.263868;-4.670436;20.65;-4.728919;7.281824;-4.453647;19.69;1.012712;23.16;19.2458;-4.600;-8.8000;25.06;24.53;23.02;2949;44.658936;-1.194631;50.40;2.28;13;56;37;1010249.2
3.94;4.168628;-7.339986;-4.346535;20.17;-4.161545;7.320934;-4.114113;19.69;1.012702;23.17;22.3708;-7.417;-7.0708;25.09;24.56;23.01;3458;44.658936;-1.194631;50.40;2.28;13;56;37;1010249.2
3.93;4.989285;-7.651810;-4.710031;20.65;-4.799507;7.734553;-4.504741;19.69;1.012691;23.18;23.1875;-7.483;-8.4583;25.11;24.54;23.05;3967;44.658936;-1.194631;50.00;2.28;13;56;38;1010249.2
3.93;4.559704;-7.704579;-4.415663;20.65;-4.400600;7.722685;-4.217456;19.69;1.012674;23.19;26.3792;-10.517;-10.7042;25.07;24.53;23.08;4472;44.658936;-1.194631;50.00;2.28;13;56;38;1010249.2
3.94;5.396622;-7.637744;-3.904485;20.17;-5.590040;7.692110;-3.645330;19.69;1.012659;23.19;35.2417;-13.367;-9.2375;25.09;24.55;23.06;4978;44.658936;-1.194629;50.30;2.28;13;56;40;1010249.2
3.93;6.801277;-7.078287;-5.019111;20.17;-6.543767;6.936041;-5.215672;19.69;1.012628;23.19;35.1833;-14.017;-12.8583;25.08;24.55;23.07;5478;44.658936;-1.194629;50.30;2.28;13;56;40;1010249.2
3.93;4.619356;-5.513980;-5.141407;20.65;-4.716713;5.587197;-5.005146;19.69;1.012598;23.20;32.0250;-5.700;-20.9917;25.07;24.61;23.08;5980;44.658939;-1.194626;51.40;2.28;13;56;41;1010249.2
3.93;4.577011;-5.748197;-5.061057;20.17;-4.587385;5.927002;-4.952925;19.69;1.012558;23.20;30.9458;-5.433;-19.4500;25.07;24.54;23.07;6482;44.658939;-1.194626;51.40;2.28;13;56;41;1010249.2
3.93;4.266882;-6.657185;-4.986891;20.65;-4.323094;6.593544;-4.813173;19.69;1.012526;23.20;30.7333;-2.733;-16.9583;25.10;24.58;23.06;6985;44.658943;-1.194625;52.40;2.28;13;56;42;1010249.2
3.93;5.043799;-6.446459;-4.945344;20.17;-4.927239;6.507208;-4.943948;19.69;1.012490;23.20;32.2958;-0.317;-15.4042;25.10;24.57;23.07;7494;44.658943;-1.194625;52.40;2.28;13;56;42;1010249.2
3.93;5.547197;-6.116380;-6.186757;20.65;-5.237467;6.080620;-5.791988;19.69;1.012461;23.20;27.8750;-0.117;-18.5208;25.05;24.58;23.07;8000;44.658951;-1.194622;52.70;2.28;13;56;43;1010249.2
3.93;5.024298;-5.838971;-6.379477;20.17;-4.969235;5.852987;-6.195933;19.69;1.012436;23.20;24.6542;0.017;-19.7167;25.08;24.59;23.06;8503;44.658951;-1.194622;52.70;2.28;13;56;43;1010249.2
3.93;4.198895;-6.219938;-5.475091;20.65;-4.140283;6.216046;-5.251676;19.69;1.012411;23.20;11.8667;0.217;-10.0417;25.07;24.58;23.10;9008;44.658955;-1.194618;53.30;2.28;13;56;44;1010249.2
3.93;5.698769;-6.562122;-4.978412;20.17;-5.622809;6.568954;-4.887289;19.69;1.012391;23.19;15.5042;0.083;-11.6917;25.07;24.60;23.09;9509;44.658955;-1.194618;53.30;2.28;13;56;44;1010249.2
3.93;4.360101;-6.046005;-5.936130;20.65;-4.305337;6.053438;-5.740017;19.69;1.012372;23.19;10.0458;0.150;-6.1583;25.06;24.61;23.08;10017;44.658958;-1.194616;53.90;2.28;13;56;45;1010249.2
3.93;5.604882;-6.886165;-8.292238;20.17;-5.724114;6.849357;-8.276036;19.69;1.012346;23.19;8.0000;0.183;-7.7500;25.06;24.57;23.11;10526;44.658958;-1.194616;53.90;0.70;13;56;45;1010249.2
3.93;4.870306;-3.923937;-1.527050;20.65;-5.410038;3.850768;-0.478160;19.69;1.012275;23.19;32.2917;-0.183;-8.5458;25.07;24.59;23.08;11027;44.658955;-1.194611;54.40;0.70;13;56;46;1010249.2
3.93;2.021345;-4.736016;-7.875603;20.17;-1.147345;4.698858;-8.660900;19.69;1.012210;23.19;7.1125;-0.083;-3.9083;25.07;24.56;23.07;11534;44.658955;-1.194611;54.40;2.30;13;56;46;1010249.2
3.93;4.044536;-5.532234;-5.745554;20.17;-4.237955;5.454278;-5.656326;19.69;1.012135;23.19;25.2708;0.000;-13.7875;25.03;24.58;23.11;12039;44.658955;-1.194610;54.70;2.30;13;56;47;1010249.2
3.93;5.025296;-5.492283;-4.349976;20.17;-5.000757;5.642211;-4.349428;19.69;1.012060;23.19;20.5167;-0.067;-7.7458;25.09;24.58;23.09;12541;44.658955;-1.194610;54.70;1.87;13;56;47;1010249.2
3.93;1.779622;-6.486160;-4.187630;20.65;-2.278231;6.501173;-4.028725;19.69;1.012009;23.19;42.3292;-0.550;-4.8042;25.07;24.56;23.08;13045;44.658962;-1.194616;56.30;1.87;13;56;48;1010249.2
3.93;4.026331;-6.894795;-5.335374;20.65;-3.884484;6.940132;-5.139811;19.69;1.011958;23.19;40.6458;-0.383;-19.0958;25.01;24.56;23.10;13554;44.658962;-1.194616;56.30;1.87;13;56;48;1010249.2
3.93;1.867254;-6.799680;-4.796066;20.65;-1.926755;6.863472;-4.858462;19.69;1.011933;23.19;24.9292;-0.067;-15.7042;25.06;24.57;23.08;14062;44.658962;-1.194621;56.80;1.87;13;56;49;1010249.2
3.93;5.198016;-7.453604;-4.919958;20.17;-4.991779;7.460886;-4.778111;19.69;1.011933;23.19;25.6125;-0.233;-11.5208;25.05;24.58;23.08;14571;44.658962;-1.194621;56.80;1.87;13;56;49;1010249.2
3.93;5.066223;-6.862225;-5.783111;20.17;-5.001455;6.892280;-5.597016;19.69;1.011938;23.19;23.0625;-0.117;-13.5375;25.05;24.58;23.10;15075;44.658962;-1.194614;55.90;1.87;13;56;50;1010249.2
3.92;5.141507;-6.424863;-5.959820;20.17;-5.091581;6.447906;-5.773433;19.69;1.011934;23.18;24.8458;-0.050;-16.6708;25.01;24.56;23.11;15578;44.658962;-1.194614;55.90;1.87;13;56;50;1010249.2
3.93;4.290524;-6.518331;-6.200670;20.65;-4.204089;6.525213;-6.015981;19.69;1.011923;23.18;25.1583;-0.050;-18.5458;25.03;24.61;23.08;16082;44.658966;-1.194608;56.20;1.87;13;56;51;1010249.2
3.93;4.321547;-6.758255;-5.386169;20.65;-4.247331;6.754920;-5.181650;19.69;1.011914;23.18;8.8167;0.200;-9.5208;25.04;24.58;23.08;16583;44.658966;-1.194608;56.20;1.87;13;56;51;1010249.2
3.93;3.463432;-7.101380;-4.479354;20.17;-3.366822;7.092303;-4.282196;19.69;1.011917;23.18;3.7000;0.167;-3.6375;25.05;24.58;23.07;17089;44.658974;-1.194605;57.00;1.87;13;56;52;1010249.2
3.93;4.113165;-7.050806;-5.623857;20.17;-4.010421;7.051853;-5.452682;19.69;1.011915;23.18;5.6792;0.183;-4.7042;25.05;24.58;23.02;17595;44.658974;-1.194605;57.00;1.87;13;56;52;1010249.2
3.94;4.251970;-7.134448;-5.205348;20.17;-3.892664;7.139884;-4.966342;19.69;1.011911;23.17;2.8083;0.150;-3.0917;24.99;24.58;23.04;18101;44.658985;-1.194604;57.10;1.87;13;56;53;1010249.2
3.93;3.557498;-7.149511;-5.364502;20.17;-3.484630;7.144273;-5.247443;19.69;1.011907;23.17;8.1125;0.133;-5.2667;25.00;24.60;23.08;18609;44.658985;-1.194604;57.10;1.87;13;56;53;1010249.2
3.93;4.390803;-7.219707;-6.013579;20.17;-4.339972;7.213422;-5.789523;19.69;1.011904;23.17;10.6042;0.150;-8.8208;25.01;24.58;23.08;19114;44.658981;-1.194603;57.00;1.87;13;56;54;1010249.2
3.93;4.688933;-6.989459;-5.471934;20.17;-4.591923;7.026566;-5.198165;19.69;1.011893;23.17;12.0042;0.150;-10.5250;24.98;24.55;23.10;19615;44.658981;-1.194603;57.00;0.00;13;56;54;1010249.2
3.93;4.246234;-7.151305;-5.143950;20.65;-4.043339;7.136642;-4.954821;19.69;1.011882;23.17;19.9208;0.067;-18.4417;25.01;24.58;23.07;20118;44.658981;-1.194602;56.90;0.00;13;56;55;1010249.2
