Timestamp, Latitude, Longitude, Heading,Cyclops bureau,
2024-10-10 15:45:04.945, 44.65906740, -1.19432548, 20.1,,
2024-10-10 15:45:05.045, 44.65906740, -1.19432548, 20.1,0.0000,
2024-10-10 15:45:05.145, 44.65906740, -1.19432548, 20.1,0.0000,
2024-10-10 15:45:05.244, 44.65906740, -1.19432548, 20.1,0.0000,
2024-10-10 15:45:05.344, 44.65906740, -1.19432548, 20.1,0.0000,
2024-10-10 15:45:05.445, 44.65906740, -1.19432548, 20.1,0.0000,
2024-10-10 15:45:05.545, 44.65906740, -1.19432548, 20.1,0.0000,
2024-10-10 15:45:05.645, 44.65906740, -1.19432548, 20.1,0.0000,
2024-10-10 15:45:05.744, 44.65906740, -1.19432548, 20.1,0.0000,
2024-10-10 15:45:05.844, 44.65906740, -1.19432548, 20.1,0.0000,
2024-10-10 15:45:05.945, 44.65906740, -1.19432548, 20.1,0.0000,
2024-10-10 15:45:06.045, 44.65906740, -1.19432548, 20.1,0.0000,
2024-10-10 15:45:06.145, 44.65906740, -1.19432548, 20.1,0.0000,
2024-10-10 15:45:06.244, 44.65906740, -1.19432548, 20.1,0.0000,
2024-10-10 15:45:06.344, 44.65906740, -1.19432548, 20.1,0.0000,
2024-10-10 15:45:06.445, 44.65905113, -1.19432138, 32.8,0.0000,
2024-10-10 15:45:06.545, 44.65905113, -1.19432138, 32.8,0.0000,
2024-10-10 15:45:06.645, 44.65905113, -1.19432138, 32.8,0.0000,
2024-10-10 15:45:06.744, 44.65905113, -1.19432138, 32.8,0.0000,
2024-10-10 15:45:06.844, 44.65905113, -1.19432138, 32.8,0.0000,
2024-10-10 15:45:06.945, 44.65905113, -1.19432138, 32.8,0.0000,
2024-10-10 15:45:07.045, 44.65905113, -1.19432138, 32.8,0.0000,
2024-10-10 15:45:07.145, 44.65905113, -1.19432138, 32.8,0.0000,
2024-10-10 15:45:07.244, 44.65905113, -1.19432138, 32.8,0.0000,
2024-10-10 15:45:07.344, 44.65905113, -1.19432138, 32.8,0.0000,
2024-10-10 15:45:07.445, 44.65905113, -1.19432138, 32.8,0.0000,
2024-10-10 15:45:07.545, 44.65905113, -1.19432138, 32.8,0.0000,
2024-10-10 15:45:07.645, 44.65905113, -1.19432138, 32.8,0.0000,
2024-10-10 15:45:07.744, 44.65905113, -1.19432138, 32.8,0.0000,
2024-10-10 15:45:07.844, 44.65905113, -1.19432138, 32.8,0.0000,
2024-10-10 15:45:07.945, 44.65905113, -1.19432138, 32.8,0.0000,
2024-10-10 15:45:08.045, 44.65905113, -1.19432138, 32.8,0.0000,
2024-10-10 15:45:08.145, 44.65905113, -1.19432138, 32.8,0.0000,
2024-10-10 15:45:08.244, 44.65905113, -1.19432138, 32.8,0.0000,
2024-10-10 15:45:08.344, 44.65905113, -1.19432138, 32.8,0.0000,
2024-10-10 15:45:08.445, 44.65905113, -1.19432138, 32.8,0.0000,
2024-10-10 15:45:08.545, 44.65906432, -1.19434527, 30.5,0.0000,
2024-10-10 15:45:08.645, 44.65906432, -1.19434527, 30.5,0.0000,
2024-10-10 15:45:08.744, 44.65906432, -1.19434527, 30.5,0.0000,
2024-10-10 15:45:08.844, 44.65906432, -1.19434527, 30.5,0.0000,
2024-10-10 15:45:08.945, 44.65906432, -1.19434527, 30.5,0.0000,
2024-10-10 15:45:09.045, 44.65906432, -1.19434527, 30.5,0.0000,
2024-10-10 15:45:09.145, 44.65906432, -1.19434527, 30.5,0.0000,
2024-10-10 15:45:09.244, 44.65906432, -1.19434527, 30.5,0.0000,
2024-10-10 15:45:09.344, 44.65906432, -1.19434527, 30.5,0.0000,
2024-10-10 15:45:09.445, 44.65906432, -1.19434527, 30.5,0.0000,
2024-10-10 15:45:09.545, 44.65906432, -1.19434527, 30.5,0.0000,
2024-10-10 15:45:09.645, 44.65907189, -1.19433357, 32.8,0.0000,
2024-10-10 15:45:09.744, 44.65907189, -1.19433357, 32.8,0.0000,
2024-10-10 15:45:09.844, 44.65907189, -1.19433357, 32.8,0.0000,
2024-10-10 15:45:09.945, 44.65907189, -1.19433357, 32.8,0.0000,
2024-10-10 15:45:10.045, 44.65907189, -1.19433357, 32.8,0.0000,
2024-10-10 15:45:10.145, 44.65907189, -1.19433357, 32.8,0.0000,
2024-10-10 15:45:10.244, 44.65907189, -1.19433357, 32.8,0.0000,
2024-10-10 15:45:10.344, 44.65907189, -1.19433357, 32.8,0.0000,
2024-10-10 15:45:10.445, 44.65907189, -1.19433357, 32.8,0.0000,
2024-10-10 15:45:10.545, 44.65906419, -1.19433204, 41.6,0.0000,
2024-10-10 15:45:10.645, 44.65906419, -1.19433204, 41.6,0.0000,
2024-10-10 15:45:10.744, 44.65906419, -1.19433204, 41.6,0.0000,
2024-10-10 15:45:10.844, 44.65906419, -1.19433204, 41.6,0.0000,
2024-10-10 15:45:10.945, 44.65906419, -1.19433204, 41.6,0.0000,
2024-10-10 15:45:11.045, 44.65906419, -1.19433204, 41.6,0.0000,
2024-10-10 15:45:11.145, 44.65906419, -1.19433204, 41.6,0.0000,
2024-10-10 15:45:11.244, 44.65906419, -1.19433204, 41.6,0.0000,
2024-10-10 15:45:11.344, 44.65906419, -1.19433204, 41.6,0.0000,
2024-10-10 15:45:11.445, 44.65906419, -1.19433204, 41.6,0.0000,
