Timestamp, Latitude, Longitude, Heading,Cyclops bureau,
2024-10-10 15:54:53.071, 44.65914365, -1.19422087, 54.1,,
2024-10-10 15:54:53.171, 44.65914365, -1.19422087, 54.1,0.0000,
2024-10-10 15:54:53.271, 44.65914365, -1.19422087, 54.1,0.0000,
2024-10-10 15:54:53.370, 44.65914365, -1.19422087, 54.1,0.0000,
2024-10-10 15:54:53.470, 44.65914365, -1.19422087, 54.1,0.0000,
2024-10-10 15:54:53.571, 44.65914365, -1.19422087, 54.1,0.0000,
2024-10-10 15:54:53.671, 44.65914365, -1.19422087, 54.1,0.0000,
2024-10-10 15:54:53.771, 44.65914365, -1.19422087, 54.1,0.0000,
2024-10-10 15:54:53.870, 44.65914365, -1.19422087, 54.1,0.0000,
2024-10-10 15:54:53.970, 44.65914365, -1.19422087, 54.1,0.0000,
2024-10-10 15:54:54.071, 44.65914365, -1.19422087, 54.1,0.0000,
2024-10-10 15:54:54.171, 44.65914365, -1.19422087, 54.1,0.0000,
2024-10-10 15:54:54.271, 44.65914365, -1.19422087, 54.1,0.0000,
2024-10-10 15:54:54.370, 44.65914365, -1.19422087, 54.1,0.0000,
2024-10-10 15:54:54.470, 44.65914275, -1.19421838,119.6,0.0000,
2024-10-10 15:54:54.571, 44.65914275, -1.19421838,119.6,0.0000,
2024-10-10 15:54:54.671, 44.65914275, -1.19421838,119.6,0.0000,
2024-10-10 15:54:54.771, 44.65914275, -1.19421838,119.6,0.0000,
2024-10-10 15:54:54.870, 44.65914275, -1.19421838,119.6,0.0000,
2024-10-10 15:54:54.970, 44.65914275, -1.19421838,119.6,0.0000,
2024-10-10 15:54:55.071, 44.65914275, -1.19421838,119.6,0.0000,
2024-10-10 15:54:55.171, 44.65914061, -1.19421784,159.5,0.0000,
2024-10-10 15:54:55.271, 44.65914061, -1.19421784,159.5,0.0000,
2024-10-10 15:54:55.370, 44.65914061, -1.19421784,159.5,0.0000,
2024-10-10 15:54:55.470, 44.65914061, -1.19421784,159.5,0.0000,
2024-10-10 15:54:55.571, 44.65914061, -1.19421784,159.5,0.0000,
2024-10-10 15:54:55.671, 44.65914061, -1.19421784,159.5,0.0000,
2024-10-10 15:54:55.771, 44.65914061, -1.19421784,159.5,0.0000,
2024-10-10 15:54:55.870, 44.65914061, -1.19421784,159.5,0.0000,
2024-10-10 15:54:55.970, 44.65914061, -1.19421784,159.5,0.0000,
2024-10-10 15:54:56.071, 44.65914061, -1.19421784,159.5,0.0000,
2024-10-10 15:54:56.171, 44.65914029, -1.19422146,147.5,0.0000,
2024-10-10 15:54:56.271, 44.65914029, -1.19422146,147.5,0.0000,
