Timestamp, Latitude, Longitude, Heading,Cyclops bureau,
2024-10-10 15:15:13.933, 44.65330526, -1.20371734,  0.0,,
2024-10-10 15:15:14.033, 44.65330526, -1.20371734,  0.0,0.0000,
2024-10-10 15:15:14.133, 44.65330526, -1.20371734,  0.0,0.0000,
2024-10-10 15:15:14.232, 44.65330526, -1.20371734,  0.0,0.0000,
2024-10-10 15:15:14.332, 44.65330526, -1.20371734,  0.0,0.0000,
2024-10-10 15:15:14.433, 44.65330526, -1.20371734,  0.0,0.0000,
2024-10-10 15:15:14.533, 44.65330526, -1.20371734,  0.0,0.0000,
2024-10-10 15:15:14.633, 44.65330526, -1.20371734,  0.0,0.0000,
2024-10-10 15:15:14.732, 44.65330526, -1.20371734,  0.0,0.0000,
2024-10-10 15:15:14.832, 44.65924015, -1.19431191,  0.0,0.0000,
2024-10-10 15:15:14.933, 44.65924015, -1.19431191,  0.0,0.0000,
2024-10-10 15:15:15.033, 44.65924015, -1.19431191,  0.0,0.0000,
2024-10-10 15:15:15.133, 44.65924015, -1.19431191,  0.0,0.0000,
2024-10-10 15:15:15.232, 44.65924015, -1.19431191,  0.0,0.0000,
2024-10-10 15:15:15.332, 44.65924015, -1.19431191,  0.0,0.0000,
2024-10-10 15:15:15.433, 44.65924015, -1.19431191,  0.0,0.0000,
2024-10-10 15:15:15.533, 44.65924015, -1.19431191,  0.0,0.0000,
2024-10-10 15:15:15.633, 44.65924015, -1.19431191,  0.0,0.0000,
2024-10-10 15:15:15.732, 44.65924015, -1.19431191,  0.0,0.0000,
2024-10-10 15:15:15.832, 44.65924015, -1.19431191,  0.0,0.0000,
2024-10-10 15:15:15.933, 44.65924015, -1.19431191,  0.0,0.0000,
2024-10-10 15:15:16.033, 44.65924015, -1.19431191,  0.0,0.0000,
2024-10-10 15:15:16.133, 44.65924015, -1.19431191,  0.0,0.0000,
2024-10-10 15:15:16.232, 44.65924015, -1.19431191,  0.0,0.0000,
2024-10-10 15:15:16.332, 44.65924015, -1.19431191,  0.0,0.0000,
2024-10-10 15:15:16.433, 44.65924015, -1.19431191,  0.0,0.0000,
2024-10-10 15:15:16.533, 44.65924015, -1.19431191,  0.0,0.0000,
2024-10-10 15:15:16.633, 44.65924015, -1.19431191,  0.0,0.0000,
2024-10-10 15:15:16.732, 44.65924015, -1.19431191,  0.0,0.0000,
2024-10-10 15:15:16.832, 44.65924015, -1.19431191,  0.0,0.0000,
2024-10-10 15:15:16.933, 44.65924015, -1.19431191,  0.0,0.0000,
2024-10-10 15:15:17.033, 44.65924015, -1.19431191,  0.0,0.0000,
2024-10-10 15:15:17.133, 44.65924015, -1.19431191,  0.0,0.0000,
