Timestamp, Latitude, Longitude, Heading,Cyclops bureau,
2024-10-10 15:52:02.546, 44.65909752, -1.19426195, 61.9,,
2024-10-10 15:52:02.646, 44.65909752, -1.19426195, 61.9,0.0000,
2024-10-10 15:52:02.746, 44.65909752, -1.19426195, 61.9,0.0000,
2024-10-10 15:52:02.845, 44.65909752, -1.19426195, 61.9,0.0000,
2024-10-10 15:52:02.945, 44.65909752, -1.19426195, 61.9,0.0000,
2024-10-10 15:52:03.046, 44.65909752, -1.19426195, 61.9,0.0000,
2024-10-10 15:52:03.146, 44.65909752, -1.19426195, 61.9,0.0000,
2024-10-10 15:52:03.246, 44.65909752, -1.19426195, 61.9,0.0000,
2024-10-10 15:52:03.345, 44.65909752, -1.19426195, 61.9,0.0000,
2024-10-10 15:52:03.445, 44.65909752, -1.19426195, 61.9,0.0000,
2024-10-10 15:52:03.546, 44.65909752, -1.19426195, 61.9,0.0000,
2024-10-10 15:52:03.646, 44.65909752, -1.19426195, 61.9,0.0000,
2024-10-10 15:52:03.746, 44.65909752, -1.19426195, 61.9,0.0000,
2024-10-10 15:52:03.845, 44.65909752, -1.19426195, 61.9,0.0000,
2024-10-10 15:52:03.945, 44.65909752, -1.19426195, 61.9,0.0000,
2024-10-10 15:52:04.046, 44.65909752, -1.19426195, 61.9,0.0000,
2024-10-10 15:52:04.146, 44.65909752, -1.19426195, 61.9,0.0000,
2024-10-10 15:52:04.246, 44.65909752, -1.19426195, 61.9,0.0000,
2024-10-10 15:52:04.345, 44.65909752, -1.19426195, 61.9,0.0000,
2024-10-10 15:52:04.445, 44.65910064, -1.19425354,103.1,0.0000,
2024-10-10 15:52:04.546, 44.65910064, -1.19425354,103.1,0.0000,
2024-10-10 15:52:04.646, 44.65910064, -1.19425354,103.1,0.0000,
2024-10-10 15:52:04.746, 44.65910064, -1.19425354,103.1,0.0000,
2024-10-10 15:52:04.845, 44.65910064, -1.19425354,103.1,0.0000,
2024-10-10 15:52:04.945, 44.65910064, -1.19425354,103.1,0.0000,
2024-10-10 15:52:05.046, 44.65910064, -1.19425354,103.1,0.0000,
2024-10-10 15:52:05.146, 44.65910064, -1.19425354,103.1,0.0000,
2024-10-10 15:52:05.246, 44.65910560, -1.19425430,  0.7,0.0000,
2024-10-10 15:52:05.345, 44.65910560, -1.19425430,  0.7,0.0000,
2024-10-10 15:52:05.445, 44.65910560, -1.19425430,  0.7,0.0000,
2024-10-10 15:52:05.546, 44.65910560, -1.19425430,  0.7,0.0000,
2024-10-10 15:52:05.646, 44.65910560, -1.19425430,  0.7,0.0000,
2024-10-10 15:52:05.746, 44.65910560, -1.19425430,  0.7,0.0000,
2024-10-10 15:52:05.845, 44.65910560, -1.19425430,  0.7,0.0000,
2024-10-10 15:52:05.945, 44.65910560, -1.19425430,  0.7,0.0000,
2024-10-10 15:52:06.046, 44.65910560, -1.19425430,  0.7,0.0000,
2024-10-10 15:52:06.146, 44.65910560, -1.19425430,  0.7,0.0000,
2024-10-10 15:52:06.246, 44.65910936, -1.19426376,308.0,0.0000,
2024-10-10 15:52:06.345, 44.65910936, -1.19426376,308.0,0.0000,
2024-10-10 15:52:06.445, 44.65910936, -1.19426376,308.0,0.0000,
2024-10-10 15:52:06.546, 44.65910936, -1.19426376,308.0,0.0000,
2024-10-10 15:52:06.646, 44.65910936, -1.19426376,308.0,0.0000,
2024-10-10 15:52:06.746, 44.65910936, -1.19426376,308.0,0.0000,
2024-10-10 15:52:06.845, 44.65910936, -1.19426376,308.0,0.0000,
2024-10-10 15:52:06.945, 44.65910936, -1.19426376,308.0,0.0000,
2024-10-10 15:52:07.046, 44.65910936, -1.19426376,308.0,0.0000,
2024-10-10 15:52:07.146, 44.65910936, -1.19426376,308.0,0.0000,
2024-10-10 15:52:07.246, 44.65910770, -1.19426622,338.3,0.0000,
2024-10-10 15:52:07.345, 44.65910770, -1.19426622,338.3,0.0000,
2024-10-10 15:52:07.445, 44.65910770, -1.19426622,338.3,0.0000,
2024-10-10 15:52:07.546, 44.65910770, -1.19426622,338.3,0.0000,
2024-10-10 15:52:07.646, 44.65910770, -1.19426622,338.3,0.0000,
2024-10-10 15:52:07.746, 44.65910770, -1.19426622,338.3,0.0000,
2024-10-10 15:52:07.845, 44.65910770, -1.19426622,338.3,0.0000,
2024-10-10 15:52:07.945, 44.65910770, -1.19426622,338.3,0.0000,
2024-10-10 15:52:08.046, 44.65910770, -1.19426622,338.3,0.0000,
2024-10-10 15:52:08.146, 44.65910770, -1.19426622,338.3,0.0000,
2024-10-10 15:52:08.246, 44.65910397, -1.19427684,331.2,0.0000,
2024-10-10 15:52:08.345, 44.65910397, -1.19427684,331.2,0.0000,
2024-10-10 15:52:08.445, 44.65910397, -1.19427684,331.2,0.0000,
2024-10-10 15:52:08.546, 44.65910397, -1.19427684,331.2,0.0000,
2024-10-10 15:52:08.646, 44.65910397, -1.19427684,331.2,0.0000,
2024-10-10 15:52:08.746, 44.65910397, -1.19427684,331.2,0.0000,
2024-10-10 15:52:08.845, 44.65910397, -1.19427684,331.2,0.0000,
2024-10-10 15:52:08.945, 44.65910397, -1.19427684,331.2,0.0000,
2024-10-10 15:52:09.046, 44.65910397, -1.19427684,331.2,0.0000,
2024-10-10 15:52:09.146, 44.65910397, -1.19427684,331.2,0.0000,
2024-10-10 15:52:09.246, 44.65910312, -1.19428428,353.5,0.0000,
2024-10-10 15:52:09.345, 44.65910312, -1.19428428,353.5,0.0000,
2024-10-10 15:52:09.445, 44.65910312, -1.19428428,353.5,0.0000,
2024-10-10 15:52:09.546, 44.65910312, -1.19428428,353.5,0.0000,
2024-10-10 15:52:09.646, 44.65910312, -1.19428428,353.5,0.0000,
2024-10-10 15:52:09.746, 44.65910312, -1.19428428,353.5,0.0000,
2024-10-10 15:52:09.845, 44.65910312, -1.19428428,353.5,0.0000,
2024-10-10 15:52:09.945, 44.65910312, -1.19428428,353.5,0.0000,
2024-10-10 15:52:10.046, 44.65910312, -1.19428428,353.5,0.0000,
2024-10-10 15:52:10.146, 44.65910312, -1.19428428,353.5,0.0000,
2024-10-10 15:52:10.246, 44.65909922, -1.19428818,332.4,0.0000,
2024-10-10 15:52:10.345, 44.65909922, -1.19428818,332.4,0.0000,
2024-10-10 15:52:10.445, 44.65909922, -1.19428818,332.4,0.0000,
2024-10-10 15:52:10.546, 44.65909922, -1.19428818,332.4,0.0000,
2024-10-10 15:52:10.646, 44.65909922, -1.19428818,332.4,0.0000,
2024-10-10 15:52:10.746, 44.65909922, -1.19428818,332.4,0.0000,
