HPP FUN
 0.5038300    -0.0641200
 0.5167300    -0.0626600
 0.5297200    -0.0611500
 0.5427900    -0.0596000
 0.5559500    -0.0580100
 0.5691700    -0.0563900
 0.5824600    -0.0547500
 0.5958000    -0.0530800
 0.6092000    -0.0513800
 0.6226400    -0.0496700
 0.6361300    -0.0479500
 0.6496400    -0.0462100
 0.6631900    -0.0444600
 0.6767600    -0.0427000
 0.6903400    -0.0409400
 0.7039100    -0.0391700
 0.7174800    -0.0373900
 0.7310200    -0.0356100
 0.7445400    -0.0338400
 0.7580300    -0.0320600
 0.7714900    -0.0302900
 0.7849400    -0.0285100
 0.7983900    -0.0267300
 0.8118500    -0.0249500
 0.8253300    -0.0231600
 0.8388000    -0.0213800
 0.8521800    -0.0196000
 0.8654000    -0.0178500
 0.8783500    -0.0161300
 0.8909200    -0.0144600
 0.9030200    -0.0128600
 0.9145900    -0.0113200
 0.9255800    -0.0098600
 0.9360100    -0.0084800
 0.9458800    -0.0071700
 0.9552300    -0.0059300
 0.9640800    -0.0047600
 0.9724900    -0.0036500
 0.9804800    -0.0025900
 0.9880800    -0.0015800
 0.9953400    -0.0006200
 1.0000000     0.0000000
